             3500.00    17.992   314.759    -2.345    54.000
             4000.00    18.121   311.788    -5.570    45.000
             4500.00    18.529   309.853    -8.684    42.000
             5000.00    19.001   308.598   -11.385    41.000
2022070502     0.000     0.000 10127.979   394.704     0.998    -6.848     0.349   0.48688   0.15000     5.572  1524.186     0.000
                2.00                        13.270    96.729    -0.125
               10.00     5.609   282.323
               18.75     6.324   282.748    13.145    97.000
               50.00     7.718   283.842    12.899    99.000
               75.00     8.409   284.716    12.694   100.000
              100.00     8.952   285.576    12.521   100.000
              125.00     9.458   286.504    12.389   100.000
              150.00    10.015   287.805    12.248   100.000
              175.00    10.295   288.551    12.171   100.000
              206.25    10.788   289.921    12.029   100.000
              250.00    11.463   292.234    11.812   100.000
              300.00    12.131   295.072    11.567   100.000
              350.00    12.710   298.400    11.305   100.000
              400.00    13.094   301.693    11.057   100.000
              450.00    13.328   304.197    10.854   100.000
              512.50    13.511   307.447    10.542   100.000
              600.00    13.603   308.568    10.201   100.000
              700.00    13.883   308.838     9.887   100.000
              800.00    14.173   309.368     9.643   100.000
              900.00    14.213   309.625     9.305   100.000
             1100.00    13.822   310.282     8.424    99.000
             1500.00    15.191   317.513     7.179    90.000
             2000.00    17.381   321.562     5.807    75.000
             2500.00    17.896   320.238     2.984    68.000
             3000.00    18.045   317.542     0.276    61.000
             3500.00    18.025   314.787    -2.720    53.000
             4000.00    18.028   313.073    -5.881    50.000
             4500.00    18.156   312.310    -8.852    51.000
             5000.00    18.325   311.961   -11.380    51.000
2022070503     0.000     0.000 10129.855   435.574     0.998    -7.114     0.520   0.52241   0.15000     6.276  1815.320     0.000
                2.00                        13.426    96.016    -0.131
               10.00     5.998   292.308
               18.75     6.744   292.646    13.295    97.000
               50.00     8.173   293.566    13.045    98.000
               75.00     8.857   294.306    12.837    99.000
              100.00     9.382   295.028    12.636   100.000
              125.00     9.862   295.805    12.424   100.000
              150.00    10.373   296.883    12.260   100.000
              175.00    10.626   297.504    12.172   100.000
              206.25    11.070   298.655    12.009   100.000
              250.00    11.659   300.629    11.758   100.000
              300.00    12.222   303.092    11.470   100.000
              350.00    12.682   305.942    11.162   100.000
              400.00    12.977   308.627    10.875   100.000
              450.00    13.169   310.629    10.647   100.000
              512.50    13.358   313.109    10.320   100.000
              600.00    13.448   313.683    10.026   100.000
              700.00    13.503   313.029     9.800   100.000
              800.00    13.589   312.636     9.548   100.000
              900.00    13.705   311.891     8.873   100.000
             1100.00    13.940   311.871     7.907   100.000
             1500.00    15.383   318.052     7.351    90.000
             2000.00    16.554   321.671     5.670    77.000
             2500.00    17.752   320.077     2.675    69.000
             3000.00    18.213   317.988    -0.077    60.000
             3500.00    18.172   316.517    -2.949    53.000
             4000.00    17.859   316.069    -5.885    51.000
             4500.00    17.482   316.113    -8.665    51.000
             5000.00    17.142   316.280   -11.039    49.000
2022070504     0.000     0.000 10135.545   446.570     0.999    -8.312     0.639   0.52323   0.15000     5.944  1562.167     0.000
                2.00                        13.399    94.717    -0.116
               10.00     6.024   293.710
               18.75     6.765   293.998    13.283    95.000
               50.00     8.177   294.863    13.044    96.000
               75.00     8.852   295.633    12.845    97.000
              100.00     9.373   296.431    12.653    98.000
              125.00     9.852   297.324    12.450    99.000
              150.00    10.362   298.616    12.206    99.000
              175.00    10.614   299.371    12.078   100.000
              206.25    11.051   300.776    11.847   100.000
              250.00    11.604   303.158    11.542   100.000
              300.00    12.072   306.028    11.226   100.000
              350.00    12.382   309.150    10.895   100.000
              400.00    12.548   311.804    10.649   100.000
              450.00    12.657   313.690    10.472   100.000
              512.50    12.779   315.903    10.236   100.000
              600.00    12.910   317.031     9.902   100.000
              700.00    13.069   317.033     9.485   100.000
              800.00    13.251   316.382     9.083   100.000
              900.00    13.350   315.481     8.492   100.000
             1100.00    13.492   315.187     7.610   100.000
             1500.00    14.646   319.265     7.304    89.000
             2000.00    16.126   322.125     5.423    78.000
             2500.00    17.582   321.450     2.359    68.000
             3000.00    18.126   320.677    -0.376    58.000
             3500.00    18.178   320.541    -3.174    52.000
             4000.00    17.822   320.236    -5.965    50.000
             4500.00    17.211   319.800    -8.560    49.000
             5000.00    16.594   319.402   -10.749    46.000
2022070505    10.258     0.000 10140.588   431.424     0.999    -6.285     1.626   0.54164   0.15000     5.879  2322.610     0.000
                2.00                        13.343    94.206    -0.138
               10.00     6.195   294.400
               18.75     6.922   294.701    13.205    95.000
               50.00     8.277   295.573    12.956    96.000
               75.00     8.899   296.340    12.752    97.000
              100.00     9.368   297.134    12.556    97.000
              125.00     9.794   298.021    12.349    98.000
              150.00    10.250   299.308    12.099    99.000
              175.00    10.474   300.058    11.969    99.000
              206.25    10.864   301.453    11.736   100.000
              250.00    11.354   303.783    11.405   100.000
              300.00    11.755   306.541    11.076   100.000
              350.00    11.968   309.595    10.769   100.000
              400.00    11.996   312.469    10.555   100.000
              450.00    12.000   314.816    10.426    99.000
              512.50    12.025   318.260    10.297    97.000
              600.00    12.359   320.875     9.970    96.000
              700.00    12.729   321.278     9.310    98.000
              800.00    12.912   320.729     8.526   100.000
              900.00    12.940   320.195     7.894   100.000
             1100.00    13.089   320.565     7.284   100.000
             1500.00    13.860   324.745     7.399    86.000
             2000.00    15.431   325.125     5.170    78.000
             2500.00    17.073   323.990     2.212    69.000
             3000.00    17.760   323.839    -0.494    62.000
             3500.00    17.903   324.327    -3.265    55.000
             4000.00    17.694   323.878    -5.968    51.000
             4500.00    17.175   322.268    -8.448    47.000
             5000.00    16.613   320.342   -10.533    43.000
2022070506    70.406     0.000 10144.451   435.274     0.992    16.378    12.232   0.56903   0.15000     5.000  -963.812     0.593
                2.00                        13.706    92.152    -0.306
               10.00     6.261   294.089
               18.75     6.905   294.366    13.399    93.000
               50.00     8.023   294.781    13.077    95.000
               75.00     8.479   295.376    12.844    95.000
              100.00     8.823   296.193    12.630    96.000
              125.00     9.131   296.947    12.408    97.000
              150.00     9.584   298.448    12.143    98.000
              175.00     9.874   299.445    12.008    98.000
              206.25    10.444   301.313    11.767    99.000
              250.00    10.686   302.558    11.353   100.000
              300.00    11.306   307.735    11.179    98.000
              350.00    11.456   311.058    10.956    98.000
              400.00    11.446   312.861    10.699    98.000
              450.00    11.447   314.199    10.488    98.000
              512.50    11.517   316.246    10.168    98.000
              600.00    11.754   318.780     9.696    97.000
              700.00    12.028   319.880     9.036    99.000
              800.00    12.281   320.293     8.406   100.000
              900.00    12.587   320.936     7.839   100.000
             1100.00    13.217   324.275     7.735    96.000
             1500.00    13.818   329.190     7.434    83.000
             2000.00    15.092   329.048     5.141    76.000
             2500.00    16.659   327.930     2.308    70.000
             3000.00    17.257   327.759    -0.416    67.000
             3500.00    17.347   328.420    -3.176    60.000
             4000.00    17.421   328.453    -5.795    51.000
             4500.00    17.369   326.760    -8.296    45.000
             5000.00    17.261   324.458   -10.493    40.000
2022070507   188.212     0.000 10147.147   532.026     0.970    60.435    41.282   0.61148   0.15000     5.905  -325.554     0.978
                2.00                        14.304    88.804    -0.511
               10.00     6.462   295.402
               18.75     7.098   295.594    13.793    90.000
               50.00     8.177   296.167    13.403    92.000
               75.00     8.526   296.647    13.145    93.000
              100.00     8.728   297.141    12.913    94.000
              125.00     8.874   297.708    12.676    95.000
              150.00     9.000   298.518    12.387    96.000
              175.00     9.065   299.027    12.234    96.000
              206.25     9.186   300.029    11.958    97.000
              250.00     9.442   301.986    11.560    98.000
              300.00    10.008   305.412    11.157    99.000
              350.00    10.514   308.889    10.795    98.000
              400.00    10.680   310.569    10.417   100.000
              450.00    10.745   311.495    10.145   100.000
              512.50    10.758   312.309     9.826   100.000
              600.00    10.824   313.440     9.460   100.000
              700.00    11.101   314.548     9.117   100.000
              800.00    11.556   315.460     8.732   100.000
              900.00    12.256   317.293     8.261   100.000
             1100.00    13.315   323.177     8.282    94.000
             1500.00    14.121   330.914     7.305    85.000
             2000.00    15.280   332.048     5.115    78.000
             2500.00    16.779   330.743     2.363    74.000
             3000.00    17.170   329.944    -0.462    74.000
             3500.00    16.702   329.645    -3.365    68.000
             4000.00    16.104   329.429    -5.874    55.000
             4500.00    16.179   328.585    -8.117    44.000
             5000.00    16.604   327.535   -10.070    36.000
2022070508   317.573     0.000 10150.876   643.803     0.777   107.233    79.263   0.66167   0.15000    10.844  -231.617     1.263
                2.00                        14.955    84.307    -0.655
               10.00     6.824   298.735
               18.75     7.515   298.896    14.300    86.000
               50.00     8.709   299.304    13.855    87.000
               75.00     9.094   299.603    13.578    88.000
              100.00     9.313   299.884    13.330    89.000
              125.00     9.467   300.186    13.069    90.000
              150.00     9.573   300.572    12.769    91.000
              175.00     9.616   300.791    12.606    92.000
              206.25     9.678   301.209    12.304    93.000
              250.00     9.733   301.885    11.863    95.000
              300.00     9.782   302.734    11.381    97.000
              350.00     9.844   303.761    10.892    99.000
              400.00     9.955   304.995    10.458   100.000
              450.00    10.135   306.362    10.125   100.000
              512.50    10.592   308.999     9.663   100.000
              600.00    10.942   311.243     9.197   100.000
              700.00    11.159   313.823     9.015   100.000
              800.00    11.416   316.130     9.161    98.000
              900.00    11.832   318.766     9.548    93.000
             1100.00    12.509   323.302     9.306    89.000
             1500.00    13.688   330.038     7.482    86.000
             2000.00    15.282   333.082     5.332    80.000
             2500.00    16.631   332.843     2.580    78.000
             3000.00    17.058   332.578    -0.300    78.000
             3500.00    16.833   332.095    -3.346    74.000
             4000.00    16.095   330.122    -6.058    62.000
             4500.00    15.633   327.351    -8.298    49.000
             5000.00    15.462   324.658   -10.157    38.000
2022070509   459.464     0.000 10156.537   725.833     0.934   159.750   123.211   0.67974   0.15000    12.212  -168.246     1.502
                2.00                        15.712    80.904    -0.778
               10.00     6.817   302.085
               18.75     7.517   302.186    14.934    83.000
               50.00     8.745   302.412    14.439    84.000
               75.00     9.145   302.562    14.141    85.000
              100.00     9.376   302.693    13.881    86.000
              125.00     9.541   302.824    13.610    87.000
              150.00     9.655   302.973    13.301    88.000
              175.00     9.700   303.055    13.135    89.000
              206.25     9.766   303.210    12.824    90.000
              250.00     9.818   303.468    12.371    92.000
              300.00     9.850   303.822    11.862    94.000
              350.00     9.867   304.215    11.366    96.000
              400.00     9.888   304.656    10.901    98.000
              450.00     9.918   305.097    10.540   100.000
              512.50    10.025   306.087    10.030   100.000
              600.00    10.502   308.713     9.375   100.000
              700.00    11.090   312.023     8.918   100.000
              800.00    11.653   316.715     8.969    99.000
              900.00    12.116   320.255     9.462    94.000
             1100.00    12.555   323.635     9.561    89.000
             1500.00    13.601   329.545     7.924    85.000
             2000.00    15.061   333.079     5.622    82.000
             2500.00    16.175   333.538     2.739    81.000
             3000.00    16.611   333.481    -0.128    82.000
             3500.00    16.591   333.029    -3.116    77.000
             4000.00    16.149   330.823    -5.851    64.000
             4500.00    15.646   327.140    -8.237    52.000
             5000.00    15.254   322.990   -10.333    41.000
2022070510   487.290     0.000 10161.863   803.458     0.989   167.048   140.452   0.66143   0.15000    12.124  -147.581     1.579
                2.00                        16.276    77.829    -0.791
               10.00     6.542   305.697
               18.75     7.215   305.775    15.485    79.000
               50.00     8.402   305.959    14.979    81.000
               75.00     8.790   306.090    14.679    82.000
              100.00     9.017   306.208    14.416    82.000
              125.00     9.183   306.332    14.137    83.000
              150.00     9.298   306.471    13.829    85.000
              175.00     9.345   306.545    13.662    85.000
              206.25     9.415   306.687    13.342    87.000
              250.00     9.468   306.899    12.890    88.000
              300.00     9.497   307.197    12.377    91.000
              350.00     9.510   307.580    11.877    93.000
              400.00     9.518   308.010    11.414    95.000
              450.00     9.525   308.417    11.027    97.000
              512.50     9.546   309.222    10.402    99.000
              600.00     9.688   311.253     9.714   100.000
              700.00    10.231   315.733     9.051   100.000
              800.00    10.876   320.059     8.634   100.000
              900.00    11.750   323.950     8.733   100.000
             1100.00    12.339   324.058     9.174    94.000
             1500.00    13.574   328.351     8.153    87.000
             2000.00    15.065   332.735     5.773    85.000
             2500.00    16.083   333.544     2.795    86.000
             3000.00    16.547   333.271    -0.056    86.000
             3500.00    16.487   332.016    -3.007    81.000
             4000.00    15.965   329.091    -5.734    69.000
             4500.00    15.490   325.852    -8.186    56.000
             5000.00    15.148   322.838   -10.425    43.000
2022070511   527.863     0.000 10163.092   914.440     0.998   171.803   161.790   0.62062   0.15000     9.187  -117.727     1.668
                2.00                        17.109    74.457    -0.791
               10.00     5.977   312.000
               18.75     6.584   311.994    16.318    76.000
               50.00     7.651   312.024    15.808    77.000
               75.00     8.002   312.085    15.507    78.000
              100.00     8.212   312.146    15.244    79.000
              125.00     8.375   312.219    14.961    80.000
              150.00     8.491   312.305    14.655    81.000
              175.00     8.543   312.353    14.489    81.000
              206.25     8.627   312.451    14.156    83.000
              250.00     8.701   312.598    13.705    84.000
              300.00     8.760   312.807    13.191    86.000
              350.00     8.806   313.096    12.684    89.000
              400.00     8.846   313.445    12.216    91.000
              450.00     8.878   313.762    11.829    92.000
              512.50     8.927   314.344    11.184    95.000
              600.00     8.986   315.225    10.316    99.000
              700.00     9.124   316.797     9.616   100.000
              800.00     9.606   320.504     8.967   100.000
              900.00    10.983   327.210     8.288   100.000
             1100.00    12.446   329.604     8.348    98.000
             1500.00    13.494   328.839     8.243    88.000
             2000.00    14.691   331.810     5.955    87.000
             2500.00    15.859   332.607     3.001    87.000
             3000.00    16.526   332.263     0.247    86.000
             3500.00    16.626   330.753    -2.688    81.000
             4000.00    16.255   327.957    -5.492    70.000
             4500.00    15.747   325.320    -8.010    58.000
             5000.00    15.227   323.039   -10.333    44.000
2022070512   619.666     0.000 10161.495  1014.546     0.997   197.127   198.545   0.66075   0.15000     9.677  -123.230     1.811
                2.00                        18.210    71.636    -0.837
               10.00     6.379   313.160
               18.75     7.006   313.105    17.374    73.000
               50.00     8.080   313.034    16.850    74.000
               75.00     8.426   313.064    16.546    75.000
              100.00     8.631   313.107    16.281    75.000
              125.00     8.792   313.163    15.989    76.000
              150.00     8.899   313.232    15.690    77.000
              175.00     8.949   313.272    15.526    78.000
              206.25     9.032   313.360    15.178    79.000
              250.00     9.102   313.487    14.734    81.000
              300.00     9.158   313.658    14.218    83.000
              350.00     9.196   313.867    13.715    85.000
              400.00     9.227   314.118    13.253    87.000
              450.00     9.252   314.352    12.871    88.000
              512.50     9.296   314.837    12.221    91.000
              600.00     9.353   315.600    11.326    95.000
              700.00     9.418   316.536    10.446    99.000
              800.00     9.562   318.121     9.711   100.000
              900.00    10.416   323.845     8.894   100.000
             1100.00    12.584   331.558     8.353    98.000
             1500.00    13.553   330.959     8.427    87.000
             2000.00    13.995   330.627     6.460    84.000
             2500.00    14.961   331.682     3.347    84.000
             3000.00    15.518   331.681     0.555    83.000
             3500.00    15.684   330.927    -2.385    80.000
             4000.00    15.625   329.049    -5.202    71.000
             4500.00    15.374   326.817    -7.738    59.000
             5000.00    15.012   324.514   -10.136    44.000
2022070513   690.323     0.000 10160.695  1075.564     0.963   220.432   228.046   0.74116   0.15000    11.960  -155.204     1.918
                2.00                        19.108    70.253    -0.887
               10.00     7.322   310.945
               18.75     8.041   310.861    18.220    71.000
               50.00     9.256   310.739    17.686    72.000
               75.00     9.644   310.752    17.378    73.000
              100.00     9.870   310.784    17.111    74.000
              125.00    10.046   310.833    16.808    75.000
              150.00    10.155   310.894    16.518    76.000
              175.00    10.206   310.929    16.357    76.000
              206.25    10.290   311.015    15.994    78.000
              250.00    10.351   311.131    15.554    79.000
              300.00    10.390   311.284    15.039    81.000
              350.00    10.406   311.455    14.538    83.000
              400.00    10.410   311.635    14.077    85.000
              450.00    10.409   311.798    13.700    86.000
              512.50    10.399   312.145    13.044    89.000
              600.00    10.392   312.827    12.143    93.000
              700.00    10.402   313.804    11.242    97.000
              800.00    10.445   315.288    10.317   100.000
              900.00    10.707   318.905     9.568   100.000
             1100.00    12.339   329.374     8.925    96.000
             1500.00    13.353   331.887     9.060    81.000
             2000.00    13.291   328.763     7.089    78.000
             2500.00    14.050   331.096     3.674    81.000
             3000.00    14.538   332.153     0.779    82.000
             3500.00    14.666   331.589    -2.159    80.000
             4000.00    14.893   330.383    -4.913    72.000
             4500.00    14.943   328.981    -7.436    60.000
             5000.00    14.764   327.243    -9.950    45.000
2022070514   806.724     0.000 10159.336  1070.044     0.816   255.301   261.163   0.78338   0.15000    11.518  -158.329     2.010
                2.00                        19.655    69.745    -0.944
               10.00     7.750   309.182
               18.75     8.512   309.102    18.711    71.000
               50.00     9.802   308.995    18.153    72.000
               75.00    10.211   309.005    17.837    73.000
              100.00    10.447   309.033    17.566    73.000
              125.00    10.630   309.081    17.259    74.000
              150.00    10.738   309.139    16.967    75.000
              175.00    10.788   309.172    16.804    76.000
              206.25    10.869   309.255    16.437    77.000
              250.00    10.922   309.368    15.997    79.000
              300.00    10.951   309.518    15.487    81.000
              350.00    10.954   309.683    14.985    82.000
              400.00    10.944   309.857    14.527    84.000
              450.00    10.931   310.010    14.152    86.000
              512.50    10.898   310.333    13.486    89.000
              600.00    10.851   310.931    12.598    92.000
              700.00    10.824   311.857    11.690    96.000
              800.00    10.851   313.436    10.732   100.000
              900.00    11.037   316.972     9.903   100.000
             1100.00    12.117   328.111     9.542    93.000
             1500.00    13.073   331.087     9.530    76.000
             2000.00    13.093   327.434     7.494    72.000
             2500.00    13.334   330.351     3.996    77.000
             3000.00    13.717   331.414     0.994    79.000
             3500.00    14.006   330.481    -1.947    79.000
             4000.00    14.382   330.299    -4.668    73.000
             4500.00    14.545   330.054    -7.226    64.000
             5000.00    14.480   329.130    -9.895    50.000
2022070515   698.380     0.000 10159.298  1087.200     0.900   213.991   235.363   0.74837   0.15000    11.879  -163.820     1.909
                2.00                        19.916    69.673    -0.883
               10.00     7.423   308.646
               18.75     8.169   308.629    19.032    71.000
               50.00     9.445   308.652    18.500    72.000
               75.00     9.858   308.715    18.190    72.000
              100.00    10.097   308.781    17.924    73.000
              125.00    10.285   308.865    17.615    74.000
              150.00    10.393   308.950    17.326    75.000
              175.00    10.445   308.998    17.165    76.000
              206.25    10.528   309.114    16.792    77.000
              250.00    10.580   309.256    16.357    78.000
              300.00    10.607   309.438    15.842    80.000
              350.00    10.607   309.628    15.340    82.000
              400.00    10.593   309.820    14.882    84.000
              450.00    10.576   309.985    14.508    85.000
              512.50    10.531   310.329    13.829    88.000
              600.00    10.462   310.900    12.952    92.000
              700.00    10.396   311.730    12.034    96.000
              800.00    10.355   313.051    11.052   100.000
              900.00    10.400   315.642    10.306   100.000
             1100.00    11.284   325.612     9.562    95.000
             1500.00    12.974   329.554     9.593    74.000
             2000.00    13.470   326.793     7.637    67.000
             2500.00    13.309   328.761     4.286    72.000
             3000.00    13.592   329.449     1.228    78.000
             3500.00    14.068   329.524    -1.783    80.000
             4000.00    14.262   330.252    -4.624    77.000
             4500.00    14.246   330.465    -7.235    69.000
             5000.00    14.203   329.905    -9.894    55.000
2022070516   472.448     0.000 10161.798  1080.032     0.966   131.107   172.648   0.68801   0.15000    10.859  -204.810     1.625
                2.00                        19.799    69.239    -0.723
               10.00     6.973   306.583
               18.75     7.688   306.652    19.076    70.000
               50.00     8.919   306.855    18.601    71.000
               75.00     9.325   307.006    18.309    71.000
              100.00     9.563   307.142    18.051    72.000
              125.00     9.750   307.298    17.749    73.000
              150.00     9.857   307.441    17.464    74.000
              175.00     9.909   307.521    17.304    74.000
              206.25     9.990   307.705    16.934    76.000
              250.00    10.040   307.921    16.499    77.000
              300.00    10.062   308.181    15.984    79.000
              350.00    10.056   308.445    15.482    81.000
              400.00    10.034   308.702    15.022    83.000
              450.00    10.010   308.920    14.648    84.000
              512.50     9.950   309.357    13.965    87.000
              600.00     9.853   310.041    13.087    91.000
              700.00     9.742   310.967    12.167    95.000
              800.00     9.621   312.336    11.178   100.000
              900.00     9.530   314.894    10.430   100.000
             1100.00    10.264   323.621     9.529    96.000
             1500.00    12.928   328.580     9.316    73.000
             2000.00    13.639   326.423     7.524    64.000
             2500.00    13.605   327.675     4.425    68.000
             3000.00    14.090   329.213     1.364    76.000
             3500.00    14.501   329.697    -1.657    81.000
             4000.00    14.433   329.641    -4.509    79.000
             4500.00    14.202   329.062    -7.074    70.000
             5000.00    13.993   328.015    -9.634    56.000
2022070517   385.331     0.000 10165.330  1072.182     0.935    96.317   144.311   0.63294   0.15000    10.471  -214.541     1.469
                2.00                        19.651    68.986    -0.633
               10.00     6.442   304.076
               18.75     7.100   304.148    19.018    69.000
               50.00     8.225   304.389    18.579    70.000
               75.00     8.596   304.581    18.298    71.000
              100.00     8.812   304.751    18.047    71.000
              125.00     8.982   304.948    17.750    72.000
              150.00     9.079   305.128    17.468    73.000
              175.00     9.125   305.227    17.310    74.000
              206.25     9.198   305.457    16.942    75.000
              250.00     9.241   305.724    16.509    76.000
              300.00     9.258   306.044    15.995    78.000
              350.00     9.249   306.366    15.493    80.000
              400.00     9.226   306.675    15.034    82.000
              450.00     9.203   306.935    14.659    84.000
              512.50     9.142   307.460    13.975    86.000
              600.00     9.050   308.286    13.099    90.000
              700.00     8.946   309.407    12.179    94.000
              800.00     8.835   311.062    11.189    99.000
              900.00     8.748   314.181    10.359   100.000
             1100.00     9.809   323.430     9.521    95.000
             1500.00    12.771   328.253     9.102    73.000
             2000.00    13.810   326.289     7.401    61.000
             2500.00    14.049   327.163     4.539    63.000
             3000.00    14.627   328.696     1.586    72.000
             3500.00    15.040   329.109    -1.429    78.000
             4000.00    14.865   328.601    -4.323    78.000
             4500.00    14.450   327.542    -6.914    71.000
             5000.00    13.980   326.100    -9.504    57.000
2022070518   318.781     0.000 10168.869   980.898     0.903    71.919   119.222   0.62424   0.15000     8.086  -272.894     1.298
                2.00                        19.262    69.907    -0.555
               10.00     6.479   300.113
               18.75     7.138   300.188    18.707    70.000
               50.00     8.252   300.487    18.296    71.000
               75.00     8.617   300.740    18.022    72.000
              100.00     8.827   300.974    17.776    72.000
              125.00     8.984   301.251    17.487    73.000
              150.00     9.069   301.519    17.205    74.000
              175.00     9.108   301.667    17.049    75.000
              206.25     9.161   302.010    16.687    76.000
              250.00     9.179   302.419    16.255    77.000
              300.00     9.164   302.915    15.743    79.000
              350.00     9.122   303.419    15.245    81.000
              400.00     9.067   303.907    14.787    83.000
              450.00     9.017   304.324    14.412    85.000
              512.50     8.908   305.159    13.736    87.000
              600.00     8.743   306.497    12.860    91.000
              700.00     8.550   308.268    11.951    95.000
              800.00     8.325   310.849    10.985   100.000
              900.00     8.218   317.813    10.197   100.000
             1100.00     9.603   328.961     9.588    93.000
             1500.00    12.504   329.184     9.054    71.000
             2000.00    13.871   325.082     7.442    58.000
             2500.00    14.322   326.161     4.729    60.000
             3000.00    14.856   327.300     1.846    66.000
             3500.00    15.068   327.441    -1.217    74.000
             4000.00    14.740   326.946    -4.169    76.000
             4500.00    14.367   326.395    -6.771    71.000
             5000.00    14.082   325.869    -9.355    58.000
2022070519   135.256     0.000 10174.171   681.434     0.819    22.173    51.690   0.58531   0.15000     5.000  -700.071     0.787
                2.00                        17.737    76.103    -0.348
               10.00     6.373   287.947
               18.75     7.017   288.028    17.389    76.000
               50.00     8.078   288.407    17.040    77.000
               75.00     8.418   288.771    16.789    78.000
              100.00     8.602   289.138    16.556    79.000
              125.00     8.721   289.592    16.284    80.000
              150.00     8.765   290.107    16.007    81.000
              175.00     8.777   290.404    15.854    81.000
              206.25     8.768   291.100    15.518    82.000
              250.00     8.703   292.104    15.094    84.000
              300.00     8.587   293.511    14.601    86.000
              350.00     8.446   295.276    14.125    88.000
              400.00     8.313   297.399    13.697    89.000
              450.00     8.211   299.313    13.350    91.000
              512.50     8.055   302.805    12.766    93.000
              600.00     7.870   309.542    12.040    95.000
              700.00     7.810   317.671    11.444    97.000
              800.00     8.125   325.298    10.899    97.000
              900.00     9.195   330.810    10.406    94.000
             1100.00    10.624   333.235    10.057    86.000
             1500.00    12.362   327.739     9.090    67.000
             2000.00    13.994   324.019     7.499    56.000
             2500.00    14.755   325.435     4.904    57.000
             3000.00    15.141   326.660     2.059    62.000
             3500.00    15.241   326.991    -1.121    70.000
             4000.00    14.815   326.285    -4.209    75.000
             4500.00    14.194   325.273    -6.806    73.000
             5000.00    13.515   324.207    -9.260    60.000
2022070520    68.550     0.000 10177.374   387.826     0.232    -6.422    14.875   0.45586   0.15000     6.994  1598.615     0.000
                2.00                        15.879    84.803    -0.143
               10.00     5.245   278.975
               18.75     5.881   279.024    15.736    85.000
               50.00     7.051   279.288    15.445    86.000
               75.00     7.572   279.593    15.204    87.000
              100.00     7.943   279.942    14.970    87.000
              125.00     8.271   280.411    14.702    89.000
              150.00     8.530   281.115    14.401    90.000
              175.00     8.643   281.567    14.237    90.000
              206.25     8.820   282.609    13.907    92.000
              250.00     8.867   284.735    13.490    93.000
              300.00     8.628   289.771    13.134    94.000
              350.00     8.382   295.634    12.933    94.000
              400.00     8.155   301.547    12.848    93.000
              450.00     8.023   306.199    12.768    92.000
              512.50     7.913   312.196    12.520    92.000
              600.00     8.174   317.654    12.218    91.000
              700.00     8.660   320.718    11.789    91.000
              800.00     9.112   322.987    11.297    91.000
              900.00     9.636   325.149    10.748    90.000
             1100.00    10.448   326.866    10.038    84.000
             1500.00    12.024   326.454     8.937    67.000
             2000.00    13.716   324.027     7.514    54.000
             2500.00    14.765   324.445     4.960    55.000
             3000.00    15.181   325.624     2.183    58.000
             3500.00    15.248   326.179    -0.913    65.000
             4000.00    14.849   325.567    -3.996    71.000
             4500.00    14.237   324.508    -6.687    72.000
             5000.00    13.519   323.285    -9.301    65.000
2022070521     2.494     0.000 10181.690   289.497     0.000   -22.039    -8.062   0.35274   0.15000    12.283   175.582     0.000
                2.00                        13.513    94.761     0.254
               10.00     4.605   276.992
               18.75     5.453   277.226    13.767    94.000
               50.00     7.225   278.099    13.722    94.000
               75.00     8.155   279.264    13.568    95.000
              100.00     8.831   280.483    13.360    95.000
              125.00     9.392   281.677    13.088    97.000
              150.00     9.812   282.753    12.733    98.000
              175.00     9.954   283.325    12.541    99.000
              206.25    10.115   284.388    12.184   100.000
              250.00     9.828   287.852    11.891   100.000
              300.00     8.863   296.152    12.062    99.000
              350.00     7.919   305.488    12.372    96.000
              400.00     7.566   308.811    12.433    95.000
              450.00     7.403   310.659    12.464    94.000
              512.50     7.374   313.330    12.519    92.000
              600.00     7.856   316.786    12.228    91.000
              700.00     8.465   319.710    11.767    90.000
              800.00     9.048   321.761    11.320    89.000
              900.00     9.605   323.304    10.805    87.000
             1100.00    10.243   324.935    10.150    81.000
             1500.00    11.654   325.451     9.203    64.000
             2000.00    13.316   323.602     7.825    52.000
             2500.00    14.410   323.146     5.136    52.000
             3000.00    14.888   323.911     2.300    55.000
             3500.00    15.063   324.276    -0.790    60.000
             4000.00    14.926   323.762    -3.865    67.000
             4500.00    14.604   323.174    -6.570    70.000
             5000.00    14.165   322.722    -9.231    66.000
2022070522     0.000     0.000 10187.021   346.406     0.992     0.402     2.982   0.47328   0.15000    13.515 -8888.000     0.180
                2.00                        13.696    92.330    -0.201
               10.00     5.327   286.999
               18.75     5.901   287.045    13.495    93.000
               50.00     6.923   286.903    13.196    94.000
               75.00     7.359   286.855    12.951    96.000
              100.00     7.683   286.955    12.710    97.000
              125.00     7.980   287.104    12.447    98.000
              150.00     8.337   287.554    12.081   100.000
              175.00     8.560   287.963    11.921   100.000
              206.25     9.002   288.833    11.664   100.000
              250.00     9.754   290.212    11.203   100.000
              300.00     9.684   292.061    11.035   100.000
              350.00     9.276   298.725    11.246   100.000
              400.00     8.679   303.784    11.687    98.000
              450.00     8.293   307.303    12.009    96.000
              512.50     8.012   310.905    12.308    92.000
              600.00     8.705   314.143    12.037    90.000
              700.00     9.478   317.028    11.638    90.000
              800.00    10.057   319.213    11.246    89.000
              900.00    10.391   321.225    10.737    87.000
             1100.00    10.716   323.482    10.138    81.000
